YEAR,CONSTITUENCY,NAME,WINNER,PARTY,GENDER,VOTES,ELECTORS,VOTERS,VALID VOTES
1991,DINDIGUL,ABDULKADAR V.,N,JP,M,327,215517,129495,126250
1991,DINDIGUL,RAMASAMY A.,N,IND,M,197,215517,129495,126250
1991,DINDIGUL,MUSTAFA P. M.,N,IND,M,172,215517,129495,126250
1991,DINDIGUL,PALANI CHAMY K.,N,IND,M,155,215517,129495,126250
1991,DINDIGUL,BASKARAN P.,N,IND,M,138,215517,129495,126250
1991,DINDIGUL,SEBASTIAN S.,N,IND,M,131,215517,129495,126250
1991,DINDIGUL,ADHIMOOLAM A.,N,IND,M,121,215517,129495,126250
1991,DINDIGUL,SELVAVEL A.,N,IND,M,77,215517,129495,126250
1991,DINDIGUL,JAYAPRAKASAM K. V. S.,N,IND,M,77,215517,129495,126250
1991,DINDIGUL,MUTHUKRISHNAN S.,N,IND,M,64,215517,129495,126250
1991,ATHOOR,DURAI S. M.,W,ADMK,M,81394,189272,121698,118415
1991,ATHOOR,PERIYASAMY I.,N,DMK,M,35297,189272,121698,118415
1991,ATHOOR,ANBU SELVAN M. C.,N,IND,M,840,189272,121698,118415
1991,ATHOOR,MANI A.T.S.,N,IND,M,171,189272,121698,118415
1991,ATHOOR,PALANI ANDAVAR S.,N,IND,M,168,189272,121698,118415
1991,ATHOOR,BALUSAMY S.,N,IND,M,128,189272,121698,118415
1991,ATHOOR,CHINNASAMY A. P.,N,IND,M,123,189272,121698,118415
1991,ATHOOR,PURATCHI MANI P. C. R.,N,IND,M,123,189272,121698,118415
1991,ATHOOR,NATARAJAN P. V.,N,IND,M,86,189272,121698,118415
1991,ATHOOR,CHANDRA BOSE C.,N,IND,M,85,189272,121698,118415
1991,VEDASANDUR,GANDHIRAJAN S.,W,ADMK,M,94937,203269,128226,124147
1991,VEDASANDUR,MUTHUSAMY P.,N,DMK,M,27847,203269,128226,124147
1991,VEDASANDUR,THAIVANAYAGAM P.,N,IND,M,466,203269,128226,124147
1991,VEDASANDUR,PERIASAMY T.,N,IND,M,325,203269,128226,124147
1991,VEDASANDUR,MOHAMMED ISMAIL A.,N,IND,M,273,203269,128226,124147
1991,VEDASANDUR,ALAGARSAMY K.R.,N,IND,M,171,203269,128226,124147
1991,VEDASANDUR,RAMASAMY V.,N,IND,M,128,203269,128226,124147
1991,ARAVAKURICHI,MARIYAMUL ASIA,W,ADMK,F,57957,173736,109917,104232
1991,ARAVAKURICHI,MONJANUR RAMASAMY P.,N,DMK,M,37005,173736,109917,104232
1991,ARAVAKURICHI,MUTHUSAMY K.,N,IND,M,1461,173736,109917,104232
1991,ARAVAKURICHI,AMARAVATHI K.,N,IND,F,906,173736,109917,104232
1991,ARAVAKURICHI,ARUMUGAM T. P. S.,N,PMK,M,550,173736,109917,104232
1991,ARAVAKURICHI,PALANIAPPAN N.,N,IND,M,337,173736,109917,104232
1991,ARAVAKURICHI,KRISHNAMOORTHY K.,N,IND,M,209,173736,109917,104232
1991,ARAVAKURICHI,PERIYASAMY R.,N,IND,M,206,173736,109917,104232
1991,ARAVAKURICHI,CHELLLAN K.,N,IND,M,198,173736,109917,104232
1991,ARAVAKURICHI,MUNISAMY K.,N,IND,M,175,173736,109917,104232
1991,ARAVAKURICHI,KANDASAMY K.,N,IND,M,173,173736,109917,104232
1991,ARAVAKURICHI,KULANDAN K.,N,IND,M,128,173736,109917,104232
1991,ARAVAKURICHI,THANGARAJ S.,N,IND,M,118,173736,109917,104232
1991,ARAVAKURICHI,SAKTHIVEL T. N.,N,IND,M,117,173736,109917,104232
1991,ARAVAKURICHI,KUPPAN R.,N,IND,M,100,173736,109917,104232
1991,ARAVAKURICHI,SAMIAPPAN S.,N,IND,M,96,173736,109917,104232
1991,ARAVAKURICHI,PALANI A.,N,IND,M,92,173736,109917,104232
1991,ARAVAKURICHI,SUBRAMANI P.,N,IND,M,86,173736,109917,104232
1991,ARAVAKURICHI,SHAGHUL HAMEED C.A.,N,IND,M,79,173736,109917,104232
1991,ARAVAKURICHI,MURUGESAN R.,N,IND,M,77,173736,109917,104232
1991,ARAVAKURICHI,SEKAR P.,N,JP,M,76,173736,109917,104232
1991,ARAVAKURICHI,RAMASAMY R.,N,IND,M,75,173736,109917,104232
1991,ARAVAKURICHI,SHANMUGAM M.,N,IND,M,72,173736,109917,104232
1991,ARAVAKURICHI,CHANDRA P.,N,IND,F,70,173736,109917,104232
1991,ARAVAKURICHI,KALIMUTHU M.,N,IND,M,69,173736,109917,104232
1991,ARAVAKURICHI,SUBRAMANI M.,N,IND,M,69,173736,109917,104232
1991,ARAVAKURICHI,ARUMUGAM K.,N,IND,M,66,173736,109917,104232
1991,ARAVAKURICHI,KRISHNAMOORTHY S.,N,IND,M,62,173736,109917,104232
1991,ARAVAKURICHI,CHELLAPPA GOUNDERS,N,IND,M,61,173736,109917,104232
1991,ARAVAKURICHI,SUHRAMANI. R,N,IND,M,60,173736,109917,104232
1991,ARAVAKURICHI,ARANGASAMY N.,N,IND,M,58,173736,109917,104232
1991,ARAVAKURICHI,RAMASAMY L. R.,N,IND,M,58,173736,109917,104232
1991,ARAVAKURICHI,ANNAMALAI A.,N,IND,M,55,173736,109917,104232
1991,ARAVAKURICHI,SHANMUGHAM K.,N,IND,M,55,173736,109917,104232
1991,ARAVAKURICHI,ARUMUGAM M.,N,IND,M,54,173736,109917,104232
1991,ARAVAKURICHI,SEERANGAN R.,N,IND,M,53,173736,109917,104232
1991,ARAVAKURICHI,SUNDARAM K.,N,IND,M,51,173736,109917,104232
1991,ARAVAKURICHI,CHINNARAMAN S.,N,IND,M,48,173736,109917,104232
1991,ARAVAKURICHI,KANDAPPAN T.,N,IND,M,47,173736,109917,104232
1991,ARAVAKURICHI,RAMASAMY P.,N,IND,M,47,173736,109917,104232
1991,ARAVAKURICHI,KUPPUSAMY R.,N,IND,M,45,173736,109917,104232
1991,ARAVAKURICHI,SIVASAMY M.,N,IND,M,45,173736,109917,104232
1991,ARAVAKURICHI,RAMASAMY M.,N,IND,M,45,173736,109917,104232
1991,ARAVAKURICHI,VEERAN R.,N,IND,M,44,173736,109917,104232
1991,ARAVAKURICHI,CHINNAPPA GOUNDER,N,IND,M,43,173736,109917,104232
1991,ARAVAKURICHI,SHANMUGAM P.,N,IND,M,42,173736,109917,104232
1991,ARAVAKURICHI,NAGAMUTHU P.,N,IND,M,42,173736,109917,104232
1991,ARAVAKURICHI,KUPPAN K.,N,IND,M,41,173736,109917,104232
1991,ARAVAKURICHI,ELANGOVAN S.,N,IND,M,40,173736,109917,104232
1991,ARAVAKURICHI,SUBRAMANI L.,N,IND,M,40,173736,109917,104232
1991,ARAVAKURICHI,51 . SUBRAMANI P.,N,IND,M,39,173736,109917,104232
1991,ARAVAKURICHI,52 . SAKTHIVEL E.,N,IND,M,38,173736,109917,104232
1991,ARAVAKURICHI,53 . AYYASAMY P. L.,N,IND,M,34,173736,109917,104232
1991,ARAVAKURICHI,54 . KANAGARAJ K.,N,IND,M,33,173736,109917,104232
1991,ARAVAKURICHI,55 . ARUMUGAM C.,N,IND,M,32,173736,109917,104232
1991,ARAVAKURICHI,57 . THANGAVEL C. M.,N,IND,M,31,173736,109917,104232
1991,ARAVAKURICHI,56 . CHINNAPPAN N.,N,IND,M,31,173736,109917,104232
1991,ARAVAKURICHI,63 . MARIMUTHU S.,N,IND,M,30,173736,109917,104232
1991,ARAVAKURICHI,58 . KANDASAMY K.,N,IND,M,30,173736,109917,104232
1991,ARAVAKURICHI,59 . KANDASAMY,N,IND,M,30,173736,109917,104232
1991,ARAVAKURICHI,60 . SAMIAPPAN N.,N,IND,M,30,173736,109917,104232
1991,ARAVAKURICHI,61 . CHINNASAMY O. P.,N,IND,M,30,173736,109917,104232
1991,ARAVAKURICHI,62 . PERIYASAMY V. P.,N,IND,M,30,173736,109917,104232
1991,ARAVAKURICHI,64 . SRINIVASAN A.,N,IND,M,28,173736,109917,104232
1991,ARAVAKURICHI,65 . RAMASAMY K.,N,IND,M,28,173736,109917,104232
1991,ARAVAKURICHI,66 . KULANDAIVEL M.,N,IND,M,27,173736,109917,104232
1991,ARAVAKURICHI,68 . KALIMUTHU M.,N,IND,M,26,173736,109917,104232
1991,ARAVAKURICHI,67 . KANDASAMY K.,N,IND,M,26,173736,109917,104232
1991,ARAVAKURICHI,69 . MARUDA I. M.,N,IND,M,26,173736,109917,104232
1991,ARAVAKURICHI,73 . MUTHAN R.,N,IND,M,25,173736,109917,104232
1991,ARAVAKURICHI,72 . SUBRAMANI N.,N,IND,M,25,173736,109917,104232
1991,ARAVAKURICHI,71 . SHANMUGAM S.,N,IND,M,25,173736,109917,104232
1991,ARAVAKURICHI,70 . KARJUPPAN V.,N,IND,M,25,173736,109917,104232
1991,ARAVAKURICHI,75 . ARUMUGAM K.,N,IND,M,24,173736,109917,104232
1991,ARAVAKURICHI,74 . AYYAVI K.,N,IND,M,24,173736,109917,104232
1991,ARAVAKURICHI,77 . SUBBUTHA I. V.,N,IND,F,23,173736,109917,104232
1991,ARAVAKURICHI,78 . MUTHUVEERAN K.,N,IND,M,23,173736,109917,104232
1991,ARAVAKURICHI,76 . SHANMUGAM P.,N,IND,M,23,173736,109917,104232
1991,ARAVAKURICHI,85 . PERIYASAMY N.,N,IND,M,22,173736,109917,104232
1991,ARAVAKURICHI,79 . ARUMUGAM K.,N,IND,M,22,173736,109917,104232
1991,ARAVAKURICHI,80 . ARUMUGAM M.,N,IND,M,22,173736,109917,104232
1991,ARAVAKURICHI,81 . RAMU S.,N,IND,M,22,173736,109917,104232
1991,ARAVAKURICHI,82 . CHINNASAMY S.,N,IND,M,22,173736,109917,104232
1991,ARAVAKURICHI,84 . PALANISAMY P. R.,N,IND,M,22,173736,109917,104232
1991,ARAVAKURICHI,83 . CHINNASAMY S.,N,IND,M,22,173736,109917,104232
1991,ARAVAKURICHI,88 . RAMAN V.,N,IND,M,21,173736,109917,104232
1991,ARAVAKURICHI,87 . MUTHUSAMYU S.,N,IND,M,21,173736,109917,104232
1991,ARAVAKURICHI,86 . BALASUBRAMANIAM S,N,IND,M,21,173736,109917,104232
1991,ARAVAKURICHI,89 . SUNDARAM K.,N,IND,M,20,173736,109917,104232
1991,ARAVAKURICHI,90 . THANGAVEL V.,N,IND,M,20,173736,109917,104232
1991,ARAVAKURICHI,91 . RENGASAMY K.,N,IND,M,20,173736,109917,104232
1991,ARAVAKURICHI,92 . ARUMUGAM R.,N,IND,M,19,173736,109917,104232
1991,ARAVAKURICHI,93 . SAKTHIVEL R. S.,N,IND,M,19,173736,109917,104232
1991,ARAVAKURICHI,94 . RENGASAMY S.,N,IND,M,19,173736,109917,104232
1991,ARAVAKURICHI,95 . RADHAKRISHNAN R.,N,IND,M,19,173736,109917,104232
1991,ARAVAKURICHI,96 . KARTHIKEYAN M.,N,IND,M,19,173736,109917,104232
1991,ARAVAKURICHI,98 . SUBRAMANI R.,N,IND,M,18,173736,109917,104232
1991,ARAVAKURICHI,103 . VELUSAMI S.,N,IND,M,18,173736,109917,104232
1991,ARAVAKURICHI,102 . PONNAN K.,N,IND,M,18,173736,109917,104232
1991,ARAVAKURICHI,101 . CHOKKALINGAM M. V.,N,IND,M,18,173736,109917,104232
1991,ARAVAKURICHI,99 . CHELLADURAI P. V.,N,IND,M,18,173736,109917,104232
1991,ARAVAKURICHI,97 . KALIYAPPAN S.,N,IND,M,18,173736,109917,104232
1991,ARAVAKURICHI,100 . CHELLAMUTHU R.,N,IND,M,18,173736,109917,104232
1991,ARAVAKURICHI,109 . RENGAN R.,N,IND,M,17,173736,109917,104232
1991,ARAVAKURICHI,104 . ARUMUGAM A.,N,IND,M,17,173736,109917,104232
1991,ARAVAKURICHI,105 . KITTUSAMY S,N,IND,M,17,173736,109917,104232
1991,ARAVAKURICHI,106 . SUBRAMANIAM M.,N,IND,M,17,173736,109917,104232
1991,ARAVAKURICHI,110 . LOGANATHAN S. P.,N,IND,M,17,173736,109917,104232
1991,ARAVAKURICHI,107 . PALAN K.,N,IND,M,17,173736,109917,104232
1991,ARAVAKURICHI,108 . MANOHARAN R.,N,IND,M,17,173736,109917,104232
1991,ARAVAKURICHI,113 . NATARAJAN,N,IND,M,16,173736,109917,104232
1991,ARAVAKURICHI,116 . MARAPPAGOUNDER K.,N,IND,M,16,173736,109917,104232
1991,ARAVAKURICHI,111 . ULAGANATHAN S. P.,N,IND,M,16,173736,109917,104232
1991,ARAVAKURICHI,112 . SUBRAMANI P.,N,IND,M,16,173736,109917,104232
1991,ARAVAKURICHI,114 . NALLASAMY,N,IND,M,16,173736,109917,104232
1991,ARAVAKURICHI,115 . PALANI P.,N,IND,M,16,173736,109917,104232
1991,ARAVAKURICHI,117 . ARUMUGAM S.,N,IND,M,15,173736,109917,104232
1991,ARAVAKURICHI,118 . KANDAN N.,N,IND,M,15,173736,109917,104232
1991,ARAVAKURICHI,119 . CHINNAN K.,N,IND,M,15,173736,109917,104232
1991,ARAVAKURICHI,120 . SUBBAN M.,N,IND,M,15,173736,109917,104232
1991,ARAVAKURICHI,121 . THANGAVEL R.,N,IND,M,15,173736,109917,104232
1991,ARAVAKURICHI,122 . PALANISAMY K.,N,IND,M,15,173736,109917,104232
1991,ARAVAKURICHI,123 . PALANISAMY K.,N,IND,M,15,173736,109917,104232
1991,ARAVAKURICHI,125 . CHELLIYAN R.,N,IND,M,14,173736,109917,104232
1991,ARAVAKURICHI,129 . RAMAN K.,N,IND,M,14,173736,109917,104232
1991,ARAVAKURICHI,128 . MANIAPPAN P.,N,IND,M,14,173736,109917,104232
1991,ARAVAKURICHI,126 . PERIYARAMAN S.,N,IND,M,14,173736,109917,104232
1991,ARAVAKURICHI,124 . CHELLAPPAN R.,N,IND,M,14,173736,109917,104232
1991,ARAVAKURICHI,127 . PONNUSAMY S.,N,IND,M,14,173736,109917,104232
1991,ARAVAKURICHI,130 . ANGAMUTHU N.,N,IND,M,13,173736,109917,104232
1991,ARAVAKURICHI,131 . KADIRVEL M.,N,IND,M,13,173736,109917,104232
1991,ARAVAKURICHI,132 . SUBRAMANI V.,N,IND,M,13,173736,109917,104232
1991,ARAVAKURICHI,133 . DURAISAMY S.,N,IND,M,13,173736,109917,104232
1991,ARAVAKURICHI,137 . VIVEKANANTHAN S.,N,IND,M,13,173736,109917,104232
1991,ARAVAKURICHI,135 . MUTHAN V.,N,IND,M,13,173736,109917,104232
1991,ARAVAKURICHI,136 . RAMASAMY T.,N,IND,M,13,173736,109917,104232
1991,ARAVAKURICHI,134 . MANOHARAN K.,N,IND,M,13,173736,109917,104232
1991,ARAVAKURICHI,143 . MURUGESAN K.,N,IND,M,12,173736,109917,104232
1991,ARAVAKURICHI,138 . KANDASAMY K.,N,IND,M,12,173736,109917,104232
1991,ARAVAKURICHI,139 . KITTUSAMY P.,N,IND,M,12,173736,109917,104232
1991,ARAVAKURICHI,140 . SUBRAMANI M.,N,IND,M,12,173736,109917,104232
1991,ARAVAKURICHI,142 . PALANISAMY S.,N,IND,M,12,173736,109917,104232
1991,ARAVAKURICHI,144 . RAMASAMY C.,N,IND,M,12,173736,109917,104232
1991,ARAVAKURICHI,145 . RAMASAMY M.,N,IND,M,12,173736,109917,104232
1991,ARAVAKURICHI,141 . MACHIMUTHU C.,N,IND,M,12,173736,109917,104232
1991,ARAVAKURICHI,146 . ALBAR ALI C. A.,N,IND,M,11,173736,109917,104232
1991,ARAVAKURICHI,147 . NSWARAMOORTHY N.,N,IND,M,11,173736,109917,104232
1991,ARAVAKURICHI,148 . CHINNASAMY R.,N,IND,M,11,173736,109917,104232
1991,ARAVAKURICHI,149 . PERIYASAMY A. P.,N,IND,M,11,173736,109917,104232
1991,ARAVAKURICHI,150 . MUTHUKRISHANAN R.,N,IND,M,11,173736,109917,104232
1991,ARAVAKURICHI,151 . JOTHIRATHINAM N.,N,IND,M,11,173736,109917,104232
1991,ARAVAKURICHI,156 . PALANAN M.,N,IND,M,10,173736,109917,104232
1991,ARAVAKURICHI,159 . MANDHARAN A.,N,IND,M,10,173736,109917,104232
1991,ARAVAKURICHI,152 . GOPALSAMY K.,N,IND,M,10,173736,109917,104232
1991,ARAVAKURICHI,161 . RAMASAMY S.,N,IND,M,10,173736,109917,104232
1991,ARAVAKURICHI,160 . RAMAN P.,N,IND,M,10,173736,109917,104232
1991,ARAVAKURICHI,157 . PALANISAMY P.,N,IND,M,10,173736,109917,104232
1991,ARAVAKURICHI,153 . SUBRAMANI P.,N,IND,M,10,173736,109917,104232
1991,ARAVAKURICHI,155 . SUBRATHINAM N.,N,IND,M,10,173736,109917,104232
1991,ARAVAKURICHI,154 . SUBRAMANI N.,N,IND,M,10,173736,109917,104232
1991,ARAVAKURICHI,158 . PALANIAMMAL K.,N,IND,F,10,173736,109917,104232
1991,ARAVAKURICHI,166 . NACHIMUTHU A. M.,N,IND,M,9,173736,109917,104232
1991,ARAVAKURICHI,169 . VADIVEL P.,N,IND,M,9,173736,109917,104232
1991,ARAVAKURICHI,167 . MARIAPPAN K.,N,IND,M,9,173736,109917,104232
1991,ARAVAKURICHI,165 . THANGAVEL V. M.,N,IND,M,9,173736,109917,104232
1991,ARAVAKURICHI,164 . KARUPPANNA GOUNDER,N,IND,M,9,173736,109917,104232
1991,ARAVAKURICHI,163 . KANDASAMY S.,N,IND,M,9,173736,109917,104232
1991,ARAVAKURICHI,162 . INDIRANI R.,N,IND,F,9,173736,109917,104232
1991,ARAVAKURICHI,168 . RAMALINGAM V.,N,IND,M,9,173736,109917,104232
1991,ARAVAKURICHI,177 . RENGASAMY GOUNDER K.,N,IND,M,8,173736,109917,104232
1991,ARAVAKURICHI,170 . KANDASAMY R.,N,IND,M,8,173736,109917,104232
1991,ARAVAKURICHI,180 . ZIAUDDIN N.,N,IND,M,8,173736,109917,104232
1991,ARAVAKURICHI,179 . VELLAIYAN T.,N,IND,M,8,173736,109917,104232
1991,ARAVAKURICHI,178 . VEERAN N.,N,IND,M,8,173736,109917,104232
1991,ARAVAKURICHI,175 . RAMAN P.,N,IND,M,8,173736,109917,104232
1991,ARAVAKURICHI,174 . PALANIVEL K.,N,IND,M,8,173736,109917,104232
1991,ARAVAKURICHI,173 . NATARAJANK P.,N,IND,M,8,173736,109917,104232
1991,ARAVAKURICHI,171 . KOTHANDAPANI K.,N,IND,M,8,173736,109917,104232
1991,ARAVAKURICHI,172 . JAYARAJU R.,N,IND,M,8,173736,109917,104232
1991,ARAVAKURICHI,176 . RAJENDRAN V.,N,IND,M,8,173736,109917,104232
1991,ARAVAKURICHI,189 . RAMALINGAM P.,N,IND,M,7,173736,109917,104232
1991,ARAVAKURICHI,192 . VEERASAMI S.,N,IND,M,7,173736,109917,104232
1991,ARAVAKURICHI,190 . LAKSHMI S.,N,IND,F,7,173736,109917,104232
1991,ARAVAKURICHI,188 . RENGASAMY S.,N,IND,M,7,173736,109917,104232
1991,ARAVAKURICHI,187 . PARAMASVAM S.,N,IND,M,7,173736,109917,104232
1991,ARAVAKURICHI,181 . KARUPPAN V.,N,IND,M,7,173736,109917,104232
1991,ARAVAKURICHI,185 . THAMOTHARAN M.,N,IND,M,7,173736,109917,104232
1991,ARAVAKURICHI,184 . THANGARAJ K.,N,IND,M,7,173736,109917,104232
1991,ARAVAKURICHI,183 . SUBRAMANI K.,N,IND,M,7,173736,109917,104232
1991,ARAVAKURICHI,182 . GOPALAN V.,N,IND,M,7,173736,109917,104232
1991,ARAVAKURICHI,186 . DHANDAPANI S.,N,IND,M,7,173736,109917,104232
1991,ARAVAKURICHI,191 . VEERAN S.,N,IND,M,7,173736,109917,104232
1991,ARAVAKURICHI,203 . VENKATESAN P.,N,IND,M,6,173736,109917,104232
1991,ARAVAKURICHI,202 . LOGANATHAN N.,N,IND,M,6,173736,109917,104232
1991,ARAVAKURICHI,201 . RAJALINGAM K. B.,N,IND,M,6,173736,109917,104232
1991,ARAVAKURICHI,200 . RAMAN V.,N,IND,M,6,173736,109917,104232
1991,ARAVAKURICHI,199 . MARIMUTHU,N,IND,M,6,173736,109917,104232
1991,ARAVAKURICHI,198 . MANIKKAVASAGAM,N,IND,M,6,173736,109917,104232
1991,ARAVAKURICHI,197 . PERUMAL R.,N,IND,M,6,173736,109917,104232
1991,ARAVAKURICHI,195 . PALANYSAMY R.,N,IND,M,6,173736,109917,104232
1991,ARAVAKURICHI,193 . RAMALINGAM V.,N,IND,M,6,173736,109917,104232
1991,ARAVAKURICHI,196 . PITCHAMUTHU V.,N,IND,M,6,173736,109917,104232
1991,ARAVAKURICHI,194 . KARUMANA GOUNDER M.,N,IND,M,6,173736,109917,104232
1991,ARAVAKURICHI,205 . NAGAPPAN M.,N,IND,M,5,173736,109917,104232
1991,ARAVAKURICHI,204 . GOPAL N.,N,IND,M,5,173736,109917,104232
1991,ARAVAKURICHI,206 . NACHIMUTHU S.,N,IND,M,5,173736,109917,104232
1991,ARAVAKURICHI,207 . BOMMAN P.,N,IND,M,5,173736,109917,104232
1991,ARAVAKURICHI,208 . MANDHARAN V.,N,IND,M,5,173736,109917,104232
1991,ARAVAKURICHI,209 . MUTHUSAMY P.,N,IND,M,5,173736,109917,104232
1991,ARAVAKURICHI,210 . MUFARACKALI M.,N,IND,M,5,173736,109917,104232
1991,ARAVAKURICHI,211 . MURUGESAN A.,N,IND,M,5,173736,109917,104232
1991,ARAVAKURICHI,212 . RASAPPAN S.,N,IND,M,5,173736,109917,104232
1991,ARAVAKURICHI,213 . VEERAN N.,N,IND,M,5,173736,109917,104232
1991,ARAVAKURICHI,214 . VELUSAMI S.,N,IND,M,5,173736,109917,104232
1991,ARAVAKURICHI,223 . PALANISAMY K.,N,IND,M,4,173736,109917,104232
1991,ARAVAKURICHI,229 . RAMASAMI GOUNDER P.,N,IND,M,4,173736,109917,104232
1991,ARAVAKURICHI,228 . RAMAN V.,N,IND,M,4,173736,109917,104232
1991,ARAVAKURICHI,226 . PERIYASAMY N.,N,IND,M,4,173736,109917,104232
1991,ARAVAKURICHI,227 . PONNAMMAL R.,N,IND,F,4,173736,109917,104232
1991,ARAVAKURICHI,216 . KARUPPAN V.,N,IND,M,4,173736,109917,104232
1991,ARAVAKURICHI,224 . PALANISAMY N.,N,IND,M,4,173736,109917,104232
1991,ARAVAKURICHI,222 . PALANI N.,N,IND,M,4,173736,109917,104232
1991,ARAVAKURICHI,221 . NALLAPPA GOUNDER,N,IND,M,4,173736,109917,104232
1991,ARAVAKURICHI,220 . NALLASAMY M.,N,IND,M,4,173736,109917,104232
1991,ARAVAKURICHI,219 . NALLASAMY V. P.,N,IND,M,4,173736,109917,104232
1991,ARAVAKURICHI,218 . DURAISAMY N.,N,IND,M,4,173736,109917,104232
1991,ARAVAKURICHI,217 . KARUPPAN V.,N,IND,M,4,173736,109917,104232
1991,ARAVAKURICHI,215 . ARUMUGAM R.,N,IND,M,4,173736,109917,104232
1991,ARAVAKURICHI,225 . PALANIVEL V.,N,IND,M,4,173736,109917,104232
1991,ARAVAKURICHI,233 . RAJAMANICKAM P.,N,IND,M,3,173736,109917,104232
1991,ARAVAKURICHI,237 . VAIYAPURI S.,N,IND,M,3,173736,109917,104232
1991,ARAVAKURICHI,236 . LOGANATHAN R.,N,IND,M,3,173736,109917,104232
1991,ARAVAKURICHI,232 . RAMASAMY K.,N,IND,M,3,173736,109917,104232
1991,ARAVAKURICHI,231 . MUTHUKRISHANAN V. R.,N,IND,M,3,173736,109917,104232
1991,ARAVAKURICHI,230 . DURAISAMY P.,N,IND,M,3,173736,109917,104232
1991,ARAVAKURICHI,235 . LAKSHMANAN R.,N,IND,M,3,173736,109917,104232
1991,ARAVAKURICHI,234 . RAJENDRAN K.,N,IND,M,3,173736,109917,104232
1991,ARAVAKURICHI,242 . POONOODI A.,N,IND,F,2,173736,109917,104232
1991,ARAVAKURICHI,243 . MUTHUSAMY M.,N,IND,M,2,173736,109917,104232
1991,ARAVAKURICHI,241 . PALANI V.,N,IND,M,2,173736,109917,104232
1991,ARAVAKURICHI,240 . NALLASAMY M.,N,IND,M,2,173736,109917,104232
1991,ARAVAKURICHI,239 . DURAISAMY R.,N,IND,M,2,173736,109917,104232
1991,ARAVAKURICHI,238 . SUBRAMANI P.,N,IND,M,2,173736,109917,104232
1991,ARAVAKURICHI,244 . VELUSAMI R.,N,IND,M,2,173736,109917,104232
1991,ARAVAKURICHI,245 . NALLASAMY NP.,N,IND,M,1,173736,109917,104232
1991,ARAVAKURICHI,246 . RAJENDRAN K.,N,IND,M,1,173736,109917,104232
1991,ARAVAKURICHI,247 . PALANAISAMY M.,N,IND,M,0,173736,109917,104232
1991,ARAVAKURICHI,248 . PALANIAMAL R.,N,IND,F,0,173736,109917,104232
1991,ARAVAKURICHI,249 . MUTHUSAMY R.,N,IND,M,0,173736,109917,104232
1991,KARUR,1 . CHINNASAMY M.,W,ADMK,M,89351,216246,141544,138114
1991,KARUR,2 . VASUKI M.,N,DMK,F,45259,216246,141544,138114
1991,KARUR,3 . GOPALAKRISHNAN P. N.,N,PMK,M,1674,216246,141544,138114
1991,KARUR,4 . MATHIALAGAN K.,N,TMM,M,258,216246,141544,138114
1991,KARUR,5 . NARASIMHAN C.,N,IND,M,245,216246,141544,138114
1991,KARUR,6 . SINGARAVEL S.,N,IND,M,215,216246,141544,138114
1991,KARUR,7 . KANDASAMY K. R.,N,IND,M,157,216246,141544,138114
1991,KARUR,8 . SEKAR R.,N,IND,M,146,216246,141544,138114
1991,KARUR,9 . SUBBRATHINAM T.,N,IND,M,125,216246,141544,138114
1991,KARUR,10 . RAJAGOPAL V. M.,N,IND,M,116,216246,141544,138114
1991,KARUR,11 . KANDASAMY K.,N,IND,M,115,216246,141544,138114
1991,KARUR,12 . GOPAL K.,N,IND,M,108,216246,141544,138114
1991,KARUR,13 . NAMBIYAPPAN M.,N,IND,M,106,216246,141544,138114
1991,KARUR,14 . PERIYASAMY V. P.,N,IND,M,102,216246,141544,138114
1991,KARUR,15 . ARUMUGAM K.,N,IND,M,78,216246,141544,138114
1991,KARUR,16 . SUBRAMANIAM K.,N,IND,M,59,216246,141544,138114
1991,KRISHNARAYAPURAM,1 . ARIVALAGAN A.,W,ADMK,M,80676,165027,108481,106094
1991,KRISHNARAYAPURAM,2 . NATARAJAN R.,N,DMK,M,24240,165027,108481,106094
1991,KRISHNARAYAPURAM,3 . APPAVOO M.,N,PMK,M,329,165027,108481,106094
1991,KRISHNARAYAPURAM,4 . MARIMUTHU P.,N,AMI,M,235,165027,108481,106094
1991,KRISHNARAYAPURAM,5 . PERUMAL P.,N,IND,M,223,165027,108481,106094
1991,KRISHNARAYAPURAM,6 . SAKTHIVEL A.,N,IND,M,205,165027,108481,106094
1991,KRISHNARAYAPURAM,7 . MARIMUTHU V.,N,IND,M,186,165027,108481,106094
1991,MARUNGAPURI,1 .  K. PONNUSAMY,W,ADMK,M,76476,163372,117232,114348
1991,MARUNGAPURI,2 .  N. SELVARAJ,N,DMK,M,34572,163372,117232,114348
1991,MARUNGAPURI,3 . P. SOLAI GOUNDER,N,BJP,M,2776,163372,117232,114348
1991,MARUNGAPURI,4 . S. AROCKIAM,N,IND,M,186,163372,117232,114348
1991,MARUNGAPURI,5 . T. JOSEPH,N, IND,M,173,163372,117232,114348
1991,MARUNGAPURI,6 . P. RAMAIAH,N,TMM,M,165,163372,117232,114348
1991,KULITHALAI,1 . A. PAPPA SUNDARAM,W,ADMK,M,80499,165240,118232,115275
1991,KULITHALAI,2 . S. P. SETHIRAMAN,N,DMK,M,33158,165240,118232,115275
1991,KULITHALAI,3 . M. DHARAMARAJU,N,IND,M,341,165240,118232,115275
1991,KULITHALAI,4 . V. VELLUSAMY,N,IND,M,302,165240,118232,115275
1991,KULITHALAI,5 . P. SOMASUNDARAM,N,PMK,M,299,165240,118232,115275
